Month,Java,JavaScript,PHP,Python,SQL,C++,C
2015-07,0.7250000000000001,0.19158878504672897,0.5907692307692308,0.06765327695560254,0.8062015503875969,0.435569755058573,0.8871559633027523
2015-08,0.8382352941176471,0.177570093457944,0.5415384615384615,0.057610993657505306,0.8062015503875969,0.3397231096911608,0.7568807339449543
2015-09,0.8595588235294117,0.2616822429906542,0.4799999999999999,0.03594080338266386,0.8062015503875969,0.23748668796592123,0.8385321100917431
2015-10,0.8580882352941176,0.23831775700934582,0.48923076923076925,0.08086680761099366,0.8062015503875969,0.12779552715654954,0.8908256880733947
2015-11,0.9213235294117647,0.3224299065420562,0.7015384615384617,0.04175475687103595,0.8062015503875969,0.17571884984025563,0.9788990825688073
2015-12,0.9632352941176471,0.27102803738317754,0.56,0.07663847780126849,0.8062015503875969,0.14802981895633657,0.9155963302752295
2016-01,1.0,0.3691588785046729,0.5353846153846153,0.04598308668076111,0.8062015503875969,0.25133120340788073,0.8770642201834863
2016-02,0.9757352941176471,0.19626168224299076,0.5538461538461539,0.06342494714587738,0.8062015503875969,0.25133120340788073,0.8357798165137615
2016-03,0.9308823529411766,0.2570093457943926,0.5538461538461539,0.06765327695560254,0.8062015503875969,0.2310969116080937,0.744954128440367
2016-04,0.9544117647058825,0.3691588785046729,0.6215384615384617,0.018498942917547574,0.8062015503875969,0.14589989350372737,0.6816513761467891
2016-05,0.9625000000000001,0.2616822429906542,0.6215384615384617,0.042811839323467236,0.8062015503875969,0.22896698615548458,0.6183486238532111
2016-06,0.9500000000000001,0.3738317757009347,0.6953846153846153,0.048625792811839326,0.8062015503875969,0.17571884984025563,0.5412844036697249
2016-07,0.8772058823529413,0.4018691588785048,0.7076923076923076,0.06289640591966174,0.8062015503875969,0.18743343982960592,0.5284403669724771
2016-08,0.8191176470588237,0.4345794392523365,0.676923076923077,0.0750528541226216,0.8062015503875969,0.13312034078807242,0.4422018348623854
2016-09,0.7625,0.5373831775700936,0.5784615384615385,0.06976744186046512,0.8062015503875969,0.22470713525026625,0.410091743119266
2016-10,0.8036764705882354,0.45327102803738323,0.5446153846153847,0.04175475687103595,0.8062015503875969,0.13312034078807242,0.3082568807339449
2016-11,0.8,0.4345794392523365,0.6646153846153846,0.03118393234672304,0.8062015503875969,0.09158679446219385,0.24954128440366966
2016-12,0.7345588235294118,0.5046728971962617,0.6,0.06659619450317127,0.8062015503875969,0.08413205537806176,0.2064220183486239
2017-01,0.6919117647058824,0.5000000000000001,0.48923076923076925,0.025369978858350954,0.8062015503875969,0.18636847710330137,0.26330275229357797
2017-02,0.6477941176470589,0.5093457943925235,0.6461538461538461,0.05602536997885836,0.8062015503875969,0.09371671991480296,0.17981651376146782
2017-03,0.6257352941176471,0.4158878504672897,0.6276923076923077,0.049682875264270614,0.8062015503875969,0.06709265175718848,0.11559633027522935
2017-04,0.5661764705882354,0.5000000000000001,0.7415384615384616,0.025369978858350954,0.8062015503875969,0.0,0.04495412844036692
2017-05,0.49779411764705894,0.602803738317757,0.5292307692307692,0.03012684989429175,0.8062015503875969,0.021299254526091604,0.04770642201834859
2017-06,0.48676470588235304,0.5794392523364487,0.5538461538461539,0.07135306553911207,0.8062015503875969,0.12460063897763576,0.0339449541284403
2017-07,0.4338235294117647,0.3878504672897196,0.6523076923076924,0.029598308668076116,0.8062015503875969,0.10969116080937169,0.07706422018348623
2017-08,0.37426470588235305,0.14953271028037388,0.4061538461538462,0.037526427061310784,0.8062015503875969,0.10649627263045792,0.0
2017-09,0.35441176470588237,0.11214953271028039,0.38153846153846155,0.0,0.8062015503875969,0.10756123535676249,0.0825688073394495
2017-10,0.33529411764705885,0.5747663551401869,0.56,0.04334038054968287,0.8062015503875969,0.04898828541001064,0.17339449541284394
2017-11,0.39411764705882363,0.5560747663551403,0.28615384615384615,0.07928118393234676,0.8062015503875969,0.08413205537806176,0.2577981651376146
2017-12,0.3970588235294118,0.3224299065420562,0.1907692307692308,0.04228329809725158,0.8062015503875969,0.01810436634717784,0.3376146788990826
2018-01,0.46691176470588247,0.7897196261682244,0.4799999999999999,0.08985200845665961,0.8062015503875969,0.1118210862619808,0.4183486238532109
2018-02,0.523529411764706,0.6448598130841123,0.7538461538461539,0.11575052854122622,0.7441860465116279,0.12566560170394042,0.4935779816513761
2018-03,0.5198529411764706,1.0,0.9353846153846154,0.15274841437632136,1.0,0.2023429179978701,0.5761467889908257
2018-04,0.5816176470588236,0.7990654205607479,1.0,0.14904862579281183,0.9689922480620154,0.28434504792332266,0.6522935779816514
2018-05,0.6257352941176471,0.5327102803738318,0.723076923076923,0.11680761099365754,0.45736434108527135,0.33226837060702874,0.689908256880734
2018-06,0.5514705882352942,0.33644859813084116,0.5876923076923076,0.14693446088794926,0.7286821705426356,0.4036208732694356,0.7761467889908257
2018-07,0.6080882352941177,0.49065420560747675,0.5723076923076923,0.17864693446088797,0.7209302325581396,0.32694355697550587,0.7504587155963304
2018-08,0.6625,0.29439252336448607,0.6030769230769232,0.21194503171247359,0.7131782945736433,0.31096911608093714,0.7788990825688075
2018-09,0.7036764705882355,0.16355140186915884,0.5569230769230769,0.24682875264270615,0.5116279069767443,0.3024494142705005,0.8229357798165138
2018-10,0.7301470588235295,0.23364485981308405,0.56,0.22093023255813954,0.49612403100775204,0.3237486687965921,0.81651376146789
2018-11,0.6529411764705882,0.41121495327102814,0.4338461538461538,0.24841437632135305,0.34108527131782956,0.397231096911608,0.726605504587156
2018-12,0.5926470588235294,0.5981308411214954,0.4523076923076923,0.28541226215644827,0.6046511627906979,0.32055378061767836,0.7155963302752294
2019-01,0.6639705882352941,0.7102803738317757,0.5261538461538462,0.28065539112050736,0.6821705426356588,0.3844515441959532,0.6293577981651376
2019-02,0.5889705882352944,0.5000000000000001,0.4,0.242600422832981,0.38759689922480617,0.30777422790202347,0.544954128440367
2019-03,0.5154411764705884,0.30373831775700944,0.4461538461538461,0.27906976744186046,0.4108527131782946,0.3812566560170395,0.626605504587156
2019-04,0.5272058823529412,0.34112149532710273,0.39076923076923087,0.27431289640591966,0.6744186046511629,0.45686900958466453,0.6972477064220184
2019-05,0.5977941176470588,0.42523364485981313,0.46769230769230774,0.25634249471458775,0.8992248062015504,0.3780617678381256,0.7119266055045872
2019-06,0.524264705882353,0.4392523364485983,0.4923076923076923,0.29334038054968287,0.6356589147286824,0.30138445154419596,0.6256880733944955
2019-07,0.5286764705882354,0.24299065420560742,0.3692307692307692,0.33192389006342493,0.4496124031007752,0.22896698615548458,0.7091743119266056
2019-08,0.6000000000000001,0.22429906542056066,0.34153846153846157,0.37209302325581395,0.17829457364341084,0.16080937167199144,0.7954128440366973
2019-09,0.6463235294117647,0.16355140186915884,0.2738461538461539,0.36416490486257924,0.4186046511627907,0.11608093716719912,0.8009174311926607
2019-10,0.6625,0.1401869158878505,0.28923076923076924,0.322938689217759,0.4108527131782946,0.17891373801916938,0.889908256880734
2019-11,0.6161764705882353,0.0700934579439252,0.23076923076923078,0.36257928118393234,0.2248062015503876,0.1118210862619808,0.8770642201834863
2019-12,0.6897058823529412,0.14485981308411208,0.33230769230769225,0.3874207188160677,0.34108527131782956,0.17571884984025563,0.881651376146789
2020-01,0.6639705882352941,0.3130841121495328,0.44307692307692315,0.3551797040169133,0.07751937984496131,0.10862619808306713,0.8522935779816514
2020-02,0.6977941176470588,0.13084112149532715,0.3230769230769231,0.33668076109936573,0.1007751937984497,0.1714589989350373,0.9440366972477064
2020-03,0.7286764705882354,0.12616822429906535,0.3230769230769231,0.37684989429175475,0.3333333333333334,0.23855165069222578,0.9036697247706421
2020-04,0.6514705882352941,0.2803738317757009,0.4307692307692308,0.3345665961945032,0.5968992248062015,0.23748668796592123,0.9394495412844036
2020-05,0.6183823529411766,0.4205607476635515,0.46769230769230774,0.3245243128964059,0.5348837209302325,0.16826411075612352,0.971559633027523
2020-06,0.6051470588235296,0.22897196261682246,0.3969230769230769,0.2843551797040169,0.25581395348837216,0.14909478168264115,0.9825688073394497
2020-07,0.5316176470588235,0.3271028037383178,0.28615384615384615,0.322938689217759,0.0,0.17678381256656017,0.9146788990825688
2020-08,0.48235294117647065,0.5093457943925235,0.39076923076923087,0.35465116279069764,0.046511627906976785,0.24387646432374865,0.9633027522935781
2020-09,0.4125000000000001,0.3551401869158879,0.46769230769230774,0.395877378435518,0.2790697674418605,0.27263045793397234,0.8688073394495412
2020-10,0.3448529411764707,0.16822429906542063,0.3446153846153846,0.4386892177589852,0.13178294573643423,0.2545260915867945,0.9605504587155963
2020-11,0.2801470588235294,0.11682242990654197,0.25230769230769234,0.48308668076109934,0.10852713178294583,0.32481363152289666,0.8926605504587157
2020-12,0.3426470588235294,0.266355140186916,0.35384615384615387,0.48784355179704025,0.1007751937984497,0.25133120340788073,0.9174311926605506
2021-01,0.30073529411764716,0.19626168224299076,0.31384615384615383,0.46194503171247364,0.16279069767441876,0.32055378061767836,1.0
2021-02,0.2514705882352941,0.22897196261682246,0.24000000000000002,0.4164904862579281,0.24806201550387602,0.24813631522896698,0.9045871559633029
2021-03,0.18970588235294114,0.15420560747663548,0.3384615384615384,0.3874207188160677,0.364341085271318,0.2097976570820021,0.8119266055045873
2021-04,0.24705882352941183,0.30841121495327106,0.26769230769230773,0.42547568710359407,0.3333333333333334,0.275825346112886,0.7192660550458716
2021-05,0.2845588235294118,0.3130841121495328,0.2738461538461539,0.46987315010570824,0.24031007751937988,0.34717784877529284,0.6330275229357799
2021-06,0.2698529411764706,0.2570093457943926,0.38153846153846155,0.46828752642706134,0.37209302325581395,0.2992545260915868,0.5559633027522936
2021-07,0.24485294117647058,0.4345794392523365,0.4953846153846154,0.4217758985200846,0.1007751937984497,0.36954206602768896,0.4724770642201836
2021-08,0.18823529411764706,0.5467289719626169,0.37538461538461537,0.4693446088794926,0.054263565891472916,0.2992545260915868,0.5587155963302753
2021-09,0.2389705882352941,0.3598130841121495,0.2707692307692308,0.4593023255813954,0.31007751937984507,0.2747603833865815,0.49082568807339455
2021-10,0.1904411764705883,0.19158878504672897,0.34769230769230774,0.4381606765327696,0.5968992248062015,0.3141640042598509,0.42935779816513764
2021-11,0.20955882352941183,0.41121495327102814,0.25846153846153846,0.4645877378435518,0.5503875968992248,0.397231096911608,0.38899082568807347
2021-12,0.1654411764705882,0.24299065420560742,0.1630769230769231,0.5243128964059197,0.30232558139534893,0.3386581469648563,0.4880733944954129
2022-01,0.20514705882352946,0.14485981308411208,0.1323076923076923,0.5602536997885835,0.31007751937984507,0.3982960596379126,0.5467889908256881
2022-02,0.31323529411764717,0.023364485981308435,0.25230769230769234,0.6527484143763214,0.11627906976744196,0.36847710330138445,0.6972477064220184
2022-03,0.24411764705882352,0.14485981308411208,0.29230769230769227,0.5961945031712473,0.3488372093023257,0.43769968051118213,0.6036697247706423
2022-04,0.2169117647058824,0.29439252336448607,0.20615384615384613,0.5782241014799154,0.6821705426356588,0.397231096911608,0.571559633027523
2022-05,0.2294117647058824,0.15887850467289727,0.16923076923076924,0.5158562367864694,0.364341085271318,0.45580404685835996,0.4688073394495413
2022-06,0.19117647058823536,0.14485981308411208,0.08615384615384616,0.4873150105708245,0.4186046511627907,0.5410010649627264,0.49816513761467895
2022-07,0.2735294117647059,0.0,0.07076923076923076,0.5528541226215645,0.18604651162790697,0.5804046858359957,0.6100917431192662
2022-08,0.33750000000000013,0.2897196261682243,0.12000000000000004,0.6686046511627908,0.20930232558139536,0.5953141640042598,0.7596330275229358
2022-09,0.28308823529411775,0.48598130841121495,0.21846153846153846,0.6744186046511629,0.47286821705426346,0.5548455804046858,0.6862385321100919
2022-10,0.36544117647058827,0.44859813084112166,0.32923076923076927,0.7452431289640592,0.2945736434108528,0.5718849840255591,0.8009174311926607
2022-11,0.30220588235294127,0.6588785046728972,0.22153846153846152,0.7505285412262157,0.32558139534883734,0.6602768903088392,0.7889908256880734
2022-12,0.2904411764705883,0.6588785046728972,0.20000000000000004,0.7230443974630022,0.6356589147286824,0.7870074547390841,0.9247706422018348
2023-01,0.3191176470588236,0.5093457943925235,0.1292307692307692,0.7071881606765328,0.8527131782945737,0.8903088391906282,0.8972477064220186
2023-02,0.3926470588235295,0.3457943925233645,0.09846153846153848,0.6612050739957718,0.558139534883721,1.0,0.8174311926605505
2023-03,0.41838235294117654,0.1822429906542056,0.19692307692307695,0.6263213530655392,0.42635658914728686,0.9307774227902021,0.7568807339449543
2023-04,0.39411764705882363,0.14953271028037388,0.12000000000000004,0.6094080338266386,0.2170542635658915,0.8956336528221512,0.7275229357798166
2023-05,0.3198529411764707,0.30841121495327106,0.1907692307692308,0.5533826638477801,0.06201550387596905,0.7891373801916933,0.6302752293577982
2023-06,0.25073529411764706,0.48598130841121495,0.23692307692307693,0.5010570824524314,0.054263565891472916,0.7252396166134184,0.5403669724770642
2023-07,0.1933823529411765,0.6214953271028038,0.13538461538461538,0.5517970401691332,0.06201550387596905,0.6656017039403621,0.4660550458715597
2023-08,0.1808823529411765,0.7056074766355142,0.09230769230769233,0.5470401691331924,0.1007751937984497,0.6474973375931843,0.45229357798165143
2023-09,0.11911764705882355,0.7102803738317757,0.17846153846153848,0.5909090909090909,0.031007751937984523,0.6496272630457934,0.43944954128440367
2023-10,0.07720588235294118,0.5280373831775702,0.28615384615384615,0.6257928118393236,0.2945736434108528,0.6517571884984025,0.5137614678899083
2023-11,0.035294117647058795,0.6682242990654206,0.4092307692307692,0.5909090909090909,0.37209302325581395,0.6187433439829605,0.4853211009174312
2023-12,0.008823529411764714,0.5233644859813085,0.31999999999999995,0.5750528541226215,0.16279069767441876,0.5814696485623003,0.455045871559633
2024-01,0.0,0.4626168224299066,0.25230769230769234,0.5808668076109937,0.046511627906976785,0.5761448349307775,0.455045871559633
2024-02,0.074264705882353,0.6495327102803738,0.16615384615384615,0.6437632135306555,0.32558139534883734,0.6368477103301383,0.4119266055045872
2024-03,0.0794117647058823,0.7476635514018692,0.10769230769230773,0.6686046511627908,0.40310077519379844,0.6549520766773163,0.43027522935779816
2024-04,0.07867647058823526,0.5186915887850468,0.036923076923076954,0.7098308668076111,0.16279069767441876,0.5548455804046858,0.3422018348623854
2024-05,0.06029411764705879,0.5747663551401869,0.0,0.7056025369978858,0.031007751937984523,0.5303514376996804,0.3211009174311927
2024-06,0.03897058823529414,0.719626168224299,0.07692307692307693,0.6559196617336153,0.2713178294573644,0.5835995740149094,0.2522935779816514
2024-07,0.05294117647058823,0.9392523364485982,0.055384615384615365,0.6945031712473574,0.49612403100775204,0.6166134185303515,0.27522935779816515
2024-08,0.09485294117647061,0.9953271028037384,0.15076923076923077,0.7959830866807611,0.627906976744186,0.584664536741214,0.24678899082568806
2024-09,0.11617647058823526,1.0,0.15076923076923077,0.9085623678646936,0.4186046511627907,0.6602768903088392,0.2211009174311927
2024-10,0.19411764705882353,0.8224299065420562,0.07384615384615384,1.0,0.18604651162790697,0.7507987220447284,0.17431192660550465
