Month,Java,JavaScript,PHP,Python,MySQL,SQL,C++,C,Visual Basic
2015-07,1.0,0.17647058823529413,0.7027027027027027,0.0,0.6025641025641025,0.5714285714285714,0.18181818181818182,0.7291666666666666,0.6172839506172839
2015-08,0.8241758241758241,0.23529411764705882,0.7837837837837838,0.011764705882352941,0.8205128205128205,0.7301587301587301,0.2727272727272727,0.7083333333333334,0.7777777777777778
2015-09,0.8131868131868132,0.29411764705882354,0.8378378378378378,0.047058823529411764,0.8974358974358975,0.7936507936507936,0.6233766233766234,0.8958333333333334,0.9012345679012346
2015-10,0.8351648351648352,0.35294117647058826,0.8648648648648649,0.047058823529411764,0.9615384615384616,0.8888888888888888,1.0,1.0,0.9753086419753086
2015-11,0.8461538461538461,0.4117647058823529,1.0,0.058823529411764705,1.0,1.0,0.8441558441558441,0.8958333333333334,0.9876543209876543
2015-12,0.9010989010989011,0.35294117647058826,0.918918918918919,0.047058823529411764,0.9743589743589743,0.7619047619047619,0.5584415584415584,0.8541666666666666,0.8148148148148148
2016-01,0.7582417582417582,0.17647058823529413,0.7837837837837838,0.023529411764705882,0.7435897435897436,0.5714285714285714,0.37662337662337664,0.6875,0.7160493827160493
2016-02,0.7032967032967034,0.29411764705882354,0.8108108108108109,0.023529411764705882,0.7435897435897436,0.49206349206349204,0.36363636363636365,0.6458333333333334,0.654320987654321
2016-03,0.7472527472527473,0.23529411764705882,0.7567567567567568,0.03529411764705882,0.7692307692307693,0.6031746031746031,0.5844155844155844,0.7708333333333334,0.7160493827160493
2016-04,0.6813186813186813,0.23529411764705882,0.7837837837837838,0.047058823529411764,0.7692307692307693,0.6349206349206349,0.4935064935064935,0.7083333333333334,0.8148148148148148
2016-05,0.6813186813186813,0.23529411764705882,0.7297297297297297,0.03529411764705882,0.7948717948717948,0.5396825396825397,0.44155844155844154,0.6875,0.8271604938271605
2016-06,0.7252747252747253,0.23529411764705882,0.7027027027027027,0.023529411764705882,0.6538461538461539,0.5079365079365079,0.2597402597402597,0.5416666666666666,0.6049382716049383
2016-07,0.5934065934065934,0.0,0.4594594594594595,0.023529411764705882,0.23076923076923078,0.15873015873015872,0.03896103896103896,0.5833333333333334,0.35802469135802467
2016-08,0.4945054945054945,0.17647058823529413,0.5945945945945946,0.023529411764705882,0.5256410256410257,0.36507936507936506,0.19480519480519481,0.5833333333333334,0.5061728395061729
2016-09,0.4945054945054945,0.17647058823529413,0.6216216216216216,0.058823529411764705,0.5256410256410257,0.3968253968253968,0.44155844155844154,0.7083333333333334,0.5802469135802469
2016-10,0.5604395604395604,0.23529411764705882,0.6486486486486487,0.03529411764705882,0.6666666666666666,0.5555555555555556,0.8961038961038961,0.8125,0.6666666666666666
2016-11,0.5164835164835165,0.23529411764705882,0.7297297297297297,0.09411764705882353,0.8205128205128205,0.6825396825396826,0.5974025974025974,0.7291666666666666,1.0
2016-12,0.46153846153846156,0.17647058823529413,0.5675675675675675,0.07058823529411765,0.6282051282051282,0.49206349206349204,0.45454545454545453,0.6458333333333334,0.8518518518518519
2017-01,0.42857142857142855,0.23529411764705882,0.6216216216216216,0.09411764705882353,0.6794871794871795,0.5396825396825397,0.33766233766233766,0.625,0.8518518518518519
2017-02,0.42857142857142855,0.29411764705882354,0.6216216216216216,0.08235294117647059,0.6538461538461539,0.5714285714285714,0.3116883116883117,0.5833333333333334,0.7654320987654321
2017-03,0.4175824175824176,0.17647058823529413,0.5675675675675675,0.09411764705882353,0.6666666666666666,0.5873015873015873,0.4935064935064935,0.6041666666666666,0.8024691358024691
2017-04,0.4065934065934066,0.23529411764705882,0.5675675675675675,0.1411764705882353,0.6538461538461539,0.5079365079365079,0.5454545454545454,0.5625,0.8024691358024691
2017-05,0.4065934065934066,0.23529411764705882,0.6216216216216216,0.10588235294117647,0.6666666666666666,0.5079365079365079,0.36363636363636365,0.4791666666666667,0.8271604938271605
2017-06,0.37362637362637363,0.058823529411764705,0.43243243243243246,0.07058823529411765,0.3974358974358974,0.23809523809523808,0.2857142857142857,0.5208333333333334,0.5185185185185185
2017-07,0.3626373626373626,0.17647058823529413,0.43243243243243246,0.07058823529411765,0.44871794871794873,0.2857142857142857,0.09090909090909091,0.4791666666666667,0.5308641975308642
2017-08,0.38461538461538464,0.23529411764705882,0.4864864864864865,0.09411764705882353,0.5384615384615384,0.4603174603174603,0.19480519480519481,0.4583333333333333,0.49382716049382713
2017-09,0.38461538461538464,0.17647058823529413,0.4864864864864865,0.1411764705882353,0.47435897435897434,0.38095238095238093,0.4025974025974026,0.5833333333333334,0.5432098765432098
2017-10,0.3956043956043956,0.23529411764705882,0.5405405405405406,0.15294117647058825,0.6282051282051282,0.5873015873015873,0.8051948051948052,0.6666666666666666,0.7037037037037037
2017-11,0.3956043956043956,0.29411764705882354,0.5675675675675675,0.15294117647058825,0.7307692307692307,0.6666666666666666,0.6753246753246753,0.6041666666666666,0.6666666666666666
2017-12,0.3076923076923077,0.23529411764705882,0.4864864864864865,0.12941176470588237,0.5897435897435898,0.4444444444444444,0.42857142857142855,0.5625,0.49382716049382713
2018-01,0.32967032967032966,0.17647058823529413,0.4864864864864865,0.10588235294117647,0.5897435897435898,0.4603174603174603,0.2597402597402597,0.375,0.5555555555555556
2018-02,0.24175824175824176,0.23529411764705882,0.4594594594594595,0.15294117647058825,0.48717948717948717,0.4444444444444444,0.2857142857142857,0.10416666666666667,0.48148148148148145
2018-03,0.18681318681318682,0.23529411764705882,0.43243243243243246,0.15294117647058825,0.5384615384615384,0.6031746031746031,0.35064935064935066,0.16666666666666666,0.654320987654321
2018-04,0.18681318681318682,0.23529411764705882,0.4594594594594595,0.15294117647058825,0.5384615384615384,0.49206349206349204,0.38961038961038963,0.125,0.6172839506172839
2018-05,0.16483516483516483,0.23529411764705882,0.43243243243243246,0.1411764705882353,0.5256410256410257,0.42857142857142855,0.2987012987012987,0.10416666666666667,0.41975308641975306
2018-06,0.10989010989010989,0.058823529411764705,0.21621621621621623,0.07058823529411765,0.24358974358974358,0.09523809523809523,0.025974025974025976,0.0,0.2839506172839506
2018-07,0.12087912087912088,0.17647058823529413,0.40540540540540543,0.11764705882352941,0.4358974358974359,0.42857142857142855,0.09090909090909091,0.0,0.38271604938271603
2018-08,0.12087912087912088,0.23529411764705882,0.40540540540540543,0.12941176470588237,0.44871794871794873,0.4444444444444444,0.12987012987012986,0.10416666666666667,0.35802469135802467
2018-09,0.13186813186813187,0.23529411764705882,0.40540540540540543,0.17647058823529413,0.4358974358974359,0.47619047619047616,0.4675324675324675,0.20833333333333334,0.4567901234567901
2018-10,0.10989010989010989,0.29411764705882354,0.4594594594594595,0.29411764705882354,0.5256410256410257,0.6190476190476191,0.8051948051948052,0.25,0.4444444444444444
2018-11,0.08791208791208792,0.29411764705882354,0.4594594594594595,0.25882352941176473,0.5641025641025641,0.5873015873015873,0.7012987012987013,0.4583333333333333,0.4567901234567901
2018-12,0.15384615384615385,0.29411764705882354,0.40540540540540543,0.15294117647058825,0.46153846153846156,0.5238095238095238,0.4675324675324675,0.5625,0.345679012345679
2019-01,0.12087912087912088,0.29411764705882354,0.4594594594594595,0.18823529411764706,0.48717948717948717,0.5238095238095238,0.2987012987012987,0.5416666666666666,0.38271604938271603
2019-02,0.12087912087912088,0.35294117647058826,0.3783783783783784,0.2235294117647059,0.3974358974358974,0.38095238095238093,0.2857142857142857,0.5208333333333334,0.38271604938271603
2019-03,0.0989010989010989,0.23529411764705882,0.40540540540540543,0.3058823529411765,0.5,0.5555555555555556,0.4155844155844156,0.5833333333333334,0.345679012345679
2019-04,0.10989010989010989,0.17647058823529413,0.40540540540540543,0.3176470588235294,0.46153846153846156,0.5079365079365079,0.38961038961038963,0.5833333333333334,0.38271604938271603
2019-05,0.12087912087912088,0.35294117647058826,0.40540540540540543,0.3176470588235294,0.5,0.5396825396825397,0.3116883116883117,0.5208333333333334,0.30864197530864196
2019-06,0.08791208791208792,0.23529411764705882,0.2702702702702703,0.25882352941176473,0.2948717948717949,0.3492063492063492,0.12987012987012986,0.4583333333333333,0.2222222222222222
2019-07,0.10989010989010989,0.47058823529411764,0.43243243243243246,0.43529411764705883,0.6153846153846154,0.6825396825396826,0.16883116883116883,0.4375,0.32098765432098764
2019-08,0.10989010989010989,0.4117647058823529,0.40540540540540543,0.3764705882352941,0.5,0.6349206349206349,0.15584415584415584,0.4166666666666667,0.2962962962962963
2019-09,0.14285714285714285,0.4117647058823529,0.40540540540540543,0.49411764705882355,0.5384615384615384,0.6349206349206349,0.7532467532467533,0.5416666666666666,0.2839506172839506
2019-10,0.14285714285714285,0.4117647058823529,0.43243243243243246,0.5058823529411764,0.5769230769230769,0.6507936507936508,1.0,0.6041666666666666,0.345679012345679
2019-11,0.13186813186813187,0.4117647058823529,0.3783783783783784,0.5176470588235295,0.6153846153846154,0.6507936507936508,0.8181818181818182,0.6041666666666666,0.345679012345679
2019-12,0.0989010989010989,0.23529411764705882,0.32432432432432434,0.38823529411764707,0.44871794871794873,0.5714285714285714,0.44155844155844154,0.5,0.25925925925925924
2020-01,0.0989010989010989,0.35294117647058826,0.35135135135135137,0.3764705882352941,0.47435897435897434,0.5238095238095238,0.44155844155844154,0.3958333333333333,0.24691358024691357
2020-02,0.08791208791208792,0.4117647058823529,0.3783783783783784,0.4588235294117647,0.41025641025641024,0.5714285714285714,0.3246753246753247,0.4375,0.2716049382716049
2020-03,0.0989010989010989,0.35294117647058826,0.2702702702702703,0.4235294117647059,0.41025641025641024,0.4126984126984127,0.4805194805194805,0.5208333333333334,0.24691358024691357
2020-04,0.07692307692307693,0.29411764705882354,0.21621621621621623,0.4235294117647059,0.3717948717948718,0.2857142857142857,0.4025974025974026,0.5,0.2222222222222222
2020-05,0.06593406593406594,0.29411764705882354,0.16216216216216217,0.4117647058823529,0.2564102564102564,0.3333333333333333,0.2987012987012987,0.4583333333333333,0.18518518518518517
2020-06,0.07692307692307693,0.35294117647058826,0.21621621621621623,0.4,0.3717948717948718,0.3492063492063492,0.23376623376623376,0.4166666666666667,0.20987654320987653
2020-07,0.054945054945054944,0.35294117647058826,0.24324324324324326,0.3411764705882353,0.3076923076923077,0.3333333333333333,0.1038961038961039,0.3958333333333333,0.19753086419753085
2020-08,0.03296703296703297,0.17647058823529413,0.16216216216216217,0.2823529411764706,0.19230769230769232,0.12698412698412698,0.025974025974025976,0.3958333333333333,0.12345679012345678
2020-09,0.04395604395604396,0.29411764705882354,0.13513513513513514,0.36470588235294116,0.19230769230769232,0.23809523809523808,0.15584415584415584,0.4583333333333333,0.13580246913580246
2020-10,0.04395604395604396,0.11764705882352941,0.13513513513513514,0.36470588235294116,0.10256410256410256,0.1111111111111111,0.2987012987012987,0.5,0.14814814814814814
2020-11,0.04395604395604396,0.11764705882352941,0.13513513513513514,0.36470588235294116,0.19230769230769232,0.14285714285714285,0.2727272727272727,0.5,0.1728395061728395
2020-12,0.03296703296703297,0.11764705882352941,0.10810810810810811,0.3176470588235294,0.14102564102564102,0.07936507936507936,0.24675324675324675,0.4791666666666667,0.14814814814814814
2021-01,0.01098901098901099,0.17647058823529413,0.10810810810810811,0.27058823529411763,0.11538461538461539,0.1111111111111111,0.15584415584415584,0.3958333333333333,0.13580246913580246
2021-02,0.02197802197802198,0.17647058823529413,0.10810810810810811,0.2823529411764706,0.11538461538461539,0.07936507936507936,0.11688311688311688,0.4791666666666667,0.12345679012345678
2021-03,0.03296703296703297,0.11764705882352941,0.10810810810810811,0.32941176470588235,0.15384615384615385,0.12698412698412698,0.16883116883116883,0.5,0.12345679012345678
2021-04,0.02197802197802198,0.17647058823529413,0.10810810810810811,0.3764705882352941,0.1282051282051282,0.1746031746031746,0.19480519480519481,0.375,0.09876543209876543
2021-05,0.01098901098901099,0.11764705882352941,0.05405405405405406,0.2823529411764706,0.11538461538461539,0.031746031746031744,0.07792207792207792,0.3541666666666667,0.06172839506172839
2021-06,0.02197802197802198,0.17647058823529413,0.10810810810810811,0.3764705882352941,0.16666666666666666,0.1746031746031746,0.12987012987012986,0.4583333333333333,0.09876543209876543
2021-07,0.01098901098901099,0.17647058823529413,0.08108108108108109,0.32941176470588235,0.10256410256410256,0.047619047619047616,0.012987012987012988,0.3125,0.04938271604938271
2021-08,0.0,0.11764705882352941,0.05405405405405406,0.27058823529411763,0.0,0.0,0.0,0.3958333333333333,0.037037037037037035
2021-09,0.02197802197802198,0.17647058823529413,0.05405405405405406,0.35294117647058826,0.11538461538461539,0.09523809523809523,0.12987012987012986,0.5416666666666666,0.07407407407407407
2021-10,0.03296703296703297,0.17647058823529413,0.05405405405405406,0.43529411764705883,0.1282051282051282,0.09523809523809523,0.23376623376623376,0.6041666666666666,0.08641975308641975
2021-11,0.04395604395604396,0.23529411764705882,0.08108108108108109,0.4588235294117647,0.1794871794871795,0.19047619047619047,0.2727272727272727,0.625,0.09876543209876543
2021-12,0.02197802197802198,0.23529411764705882,0.05405405405405406,0.3411764705882353,0.19230769230769232,0.1746031746031746,0.15584415584415584,0.5416666666666666,0.08641975308641975
2022-01,0.054945054945054944,0.8235294117647058,0.24324324324324326,0.6470588235294118,0.48717948717948717,0.5873015873015873,0.4025974025974026,0.5416666666666666,0.1111111111111111
2022-02,0.054945054945054944,0.8823529411764706,0.24324324324324326,0.6941176470588235,0.3974358974358974,0.49206349206349204,0.38961038961038963,0.5833333333333334,0.09876543209876543
2022-03,0.0989010989010989,1.0,0.2972972972972973,0.9411764705882353,0.5384615384615384,0.6825396825396826,0.7402597402597403,0.7083333333333334,0.14814814814814814
2022-04,0.08791208791208792,0.9411764705882353,0.2702702702702703,0.8705882352941177,0.5128205128205128,0.6507936507936508,0.5584415584415584,0.5416666666666666,0.1111111111111111
2022-05,0.054945054945054944,0.5882352941176471,0.1891891891891892,0.6235294117647059,0.38461538461538464,0.36507936507936506,0.37662337662337664,0.5,0.04938271604938271
2022-06,0.06593406593406594,0.9411764705882353,0.32432432432432434,0.7294117647058823,0.5641025641025641,0.6666666666666666,0.36363636363636365,0.5,0.09876543209876543
2022-07,0.04395604395604396,0.8823529411764706,0.24324324324324326,0.6823529411764706,0.44871794871794873,0.5555555555555556,0.12987012987012986,0.3541666666666667,0.07407407407407407
2022-08,0.03296703296703297,0.8235294117647058,0.1891891891891892,0.5882352941176471,0.3717948717948718,0.5238095238095238,0.16883116883116883,0.4791666666666667,0.06172839506172839
2022-09,0.07692307692307693,0.7647058823529411,0.21621621621621623,0.8588235294117647,0.44871794871794873,0.6349206349206349,0.5584415584415584,0.6875,0.07407407407407407
2022-10,0.0989010989010989,0.8823529411764706,0.2702702702702703,1.0,0.5,0.6349206349206349,0.8051948051948052,0.75,0.08641975308641975
2022-11,0.0989010989010989,0.8823529411764706,0.1891891891891892,0.9058823529411765,0.47435897435897434,0.6984126984126984,0.7662337662337663,0.8125,0.07407407407407407
2022-12,0.06593406593406594,0.7647058823529411,0.1891891891891892,0.8588235294117647,0.4358974358974359,0.5555555555555556,0.4935064935064935,0.5833333333333334,0.037037037037037035
2023-01,0.04395604395604396,0.7058823529411765,0.1891891891891892,0.7176470588235294,0.4230769230769231,0.5396825396825397,0.36363636363636365,0.5833333333333334,0.037037037037037035
2023-02,0.054945054945054944,0.7647058823529411,0.1891891891891892,0.8,0.358974358974359,0.5238095238095238,0.36363636363636365,0.6875,0.04938271604938271
2023-03,0.054945054945054944,0.7647058823529411,0.16216216216216217,0.8235294117647058,0.3974358974358974,0.5714285714285714,0.4935064935064935,0.8125,0.06172839506172839
2023-04,0.03296703296703297,0.4117647058823529,0.05405405405405406,0.4823529411764706,0.1794871794871795,0.20634920634920634,0.16883116883116883,0.5208333333333334,0.024691358024691357
2023-05,0.054945054945054944,0.5882352941176471,0.10810810810810811,0.6941176470588235,0.38461538461538464,0.3968253968253968,0.33766233766233766,0.8958333333333334,0.06172839506172839
2023-06,0.03296703296703297,0.6470588235294118,0.13513513513513514,0.5882352941176471,0.3717948717948718,0.38095238095238093,0.15584415584415584,0.6041666666666666,0.04938271604938271
2023-07,0.03296703296703297,0.5882352941176471,0.16216216216216217,0.5294117647058824,0.3076923076923077,0.4126984126984127,0.06493506493506493,0.3541666666666667,0.024691358024691357
2023-08,0.02197802197802198,0.6470588235294118,0.13513513513513514,0.5764705882352941,0.2948717948717949,0.3968253968253968,0.2077922077922078,0.4166666666666667,0.024691358024691357
2023-09,0.04395604395604396,0.7058823529411765,0.08108108108108109,0.6588235294117647,0.28205128205128205,0.38095238095238093,0.4935064935064935,0.5833333333333334,0.024691358024691357
2023-10,0.054945054945054944,0.7058823529411765,0.10810810810810811,0.7411764705882353,0.3717948717948718,0.47619047619047616,0.5584415584415584,0.625,0.037037037037037035
2023-11,0.04395604395604396,0.6470588235294118,0.10810810810810811,0.7058823529411765,0.358974358974359,0.4603174603174603,0.5324675324675324,0.6041666666666666,0.037037037037037035
2023-12,0.03296703296703297,0.5294117647058824,0.08108108108108109,0.5529411764705883,0.2948717948717949,0.3333333333333333,0.2077922077922078,0.5,0.024691358024691357
2024-01,0.03296703296703297,0.5882352941176471,0.10810810810810811,0.5764705882352941,0.2948717948717949,0.38095238095238093,0.14285714285714285,0.4166666666666667,0.012345679012345678
2024-02,0.04395604395604396,0.6470588235294118,0.10810810810810811,0.7647058823529411,0.2692307692307692,0.3968253968253968,0.19480519480519481,0.5208333333333334,0.012345679012345678
2024-03,0.054945054945054944,0.5882352941176471,0.10810810810810811,0.7764705882352941,0.2948717948717949,0.42857142857142855,0.2597402597402597,0.5833333333333334,0.024691358024691357
2024-04,0.04395604395604396,0.4117647058823529,0.0,0.5411764705882353,0.16666666666666666,0.20634920634920634,0.16883116883116883,0.5625,0.0
2024-05,0.06593406593406594,0.7058823529411765,0.10810810810810811,0.6823529411764706,0.3333333333333333,0.49206349206349204,0.2857142857142857,0.6041666666666666,0.024691358024691357
2024-06,0.07692307692307693,0.6470588235294118,0.10810810810810811,0.611764705882353,0.358974358974359,0.42857142857142855,0.1038961038961039,0.5416666666666666,0.012345679012345678
2024-07,0.06593406593406594,0.7058823529411765,0.13513513513513514,0.6,0.2948717948717949,0.47619047619047616,0.07792207792207792,0.4583333333333333,0.012345679012345678
2024-08,0.04395604395604396,0.6470588235294118,0.08108108108108109,0.5411764705882353,0.19230769230769232,0.38095238095238093,0.2727272727272727,0.5416666666666666,0.0
2024-09,0.054945054945054944,0.5294117647058824,0.05405405405405406,0.6823529411764706,0.1794871794871795,0.30158730158730157,0.5194805194805194,0.6666666666666666,0.0
2024-10,0.04395604395604396,0.5294117647058824,0.05405405405405406,0.8352941176470589,0.2692307692307692,0.36507936507936506,0.5974025974025974,0.7291666666666666,0.0
